pace2016,100,AhrensSzekeresGeneralizedQuadrangleGraph_3,27,135,NO,209,mcs,54,936,17,17,20,0.001,864,864,136,135,136,0.02,72,936,1320960,1320960,2109440,0.001
pace2016,100,AhrensSzekeresGeneralizedQuadrangleGraph_3,27,135,YES,5,mcs,54,936,17,17,20,0.001,864,864,136,135,136,0.026,72,936,1320960,1320960,2109440,0.001
pace2016,100,AhrensSzekeresGeneralizedQuadrangleGraph_3,27,135,YES,1,mcs,54,936,17,17,20,0.0,864,864,136,135,136,0.0,864,864,1320960,1320960,2109440,0.0
