file path,mode,enumeration_timeout,results,features extraction overhead,model,model_overhead,first TD prediction,first TD actual runtime,optimal TD prediction,optimal TD actual runtime
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.217,PLS_CLASSIFIER,0.1,11082.2450876511,3870.0,1096.16077081964,1680.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.217,M5P,0.002,8882.851946807685,3870.0,4489.213332038631,1430.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,604,1.814,ISOTONIC_REGRESSION,0.002,4454.5615384615385,2120.0,2393.5714285714284,2830.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,604,1.814,MULTILAYER_PERCEPTRON,0.023,6627.1262165256785,2120.0,-88.64746667289546,890.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,604,1.814,CV_PARAMETER_SELECTION,0.002,7162.218264675224,2120.0,3331.4923035119236,740.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,604,1.814,IBK,0.154,8332.109248333218,2120.0,3631.5397987419306,2560.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,604,1.814,LINEAR_REGRESSION,0.005,5774.677851529945,2120.0,1597.3691102462035,1080.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,604,1.814,M5RULES,0.004,7162.218264675224,2120.0,3127.463673235795,2100.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,604,1.814,ADDITIVE_REGRESSION,0.172,5159.999941904189,2120.0,5159.999941904189,1580.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,604,1.814,LEAST_MED_SQ,0.002,6589.425704831359,2120.0,2332.96401443948,740.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,604,1.814,PACE_REGRESSION,0.007,4835.403635905801,2120.0,1575.259983313499,740.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,604,1.814,PLS_CLASSIFIER,0.096,5612.706202914324,2120.0,2819.369440164358,1420.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,604,1.814,M5P,0.002,7162.218264675224,2120.0,3331.4923035119236,740.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.814,ISOTONIC_REGRESSION,0.002,4454.5615384615385,2120.0,2393.5714285714284,2830.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.814,MULTILAYER_PERCEPTRON,0.023,6627.1262165256785,2120.0,-88.64746667289546,890.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.814,CV_PARAMETER_SELECTION,0.002,7162.218264675224,2120.0,3331.4923035119236,740.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.814,IBK,0.154,8332.109248333218,2120.0,3631.5397987419306,2560.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.814,LINEAR_REGRESSION,0.005,5774.677851529945,2120.0,1597.3691102462035,1080.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.814,M5RULES,0.004,7162.218264675224,2120.0,3127.463673235795,2100.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.814,ADDITIVE_REGRESSION,0.172,5159.999941904189,2120.0,5159.999941904189,1580.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.814,LEAST_MED_SQ,0.002,6589.425704831359,2120.0,2332.96401443948,740.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.814,PACE_REGRESSION,0.007,4835.403635905801,2120.0,1575.259983313499,740.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.814,PLS_CLASSIFIER,0.096,5612.706202914324,2120.0,2819.369440164358,1420.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.814,M5P,0.002,7162.218264675224,2120.0,3331.4923035119236,740.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,93,0.605,ISOTONIC_REGRESSION,0.012,5699.772486772486,4450.0,2393.5714285714284,1190.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,93,0.605,MULTILAYER_PERCEPTRON,0.036,12396.91988571607,4450.0,-35.47617931140667,1590.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,93,0.605,CV_PARAMETER_SELECTION,0.018,8882.851946807685,4450.0,4489.213332038631,1190.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,93,0.605,IBK,0.179,10156.70346151723,4450.0,3463.4090257916178,1780.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,93,0.605,LINEAR_REGRESSION,0.002,10676.103477494558,4450.0,3305.78728165372,1190.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,93,0.605,M5RULES,0.003,8831.540935706329,4450.0,4489.213332038631,1190.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,93,0.605,ADDITIVE_REGRESSION,0.09,5159.999941904189,4450.0,5159.999941904189,1780.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,93,0.605,LEAST_MED_SQ,0.004,10107.750237971617,4450.0,3601.9252442958095,1190.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,93,0.605,PACE_REGRESSION,0.004,11336.916016810255,4450.0,4314.834304506005,1160.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,93,0.605,PLS_CLASSIFIER,0.049,11082.2450876511,4450.0,2473.041374158672,1190.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,93,0.605,M5P,0.003,8882.851946807685,4450.0,4489.213332038631,1190.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.605,ISOTONIC_REGRESSION,0.012,5699.772486772486,4450.0,2393.5714285714284,1190.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.605,MULTILAYER_PERCEPTRON,0.036,12396.91988571607,4450.0,-35.47617931140667,1590.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.605,CV_PARAMETER_SELECTION,0.018,8882.851946807685,4450.0,4489.213332038631,1190.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.605,IBK,0.179,10156.70346151723,4450.0,3463.4090257916178,1780.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.605,LINEAR_REGRESSION,0.002,10676.103477494558,4450.0,3305.78728165372,1190.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.605,M5RULES,0.003,8831.540935706329,4450.0,4489.213332038631,1190.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.605,ADDITIVE_REGRESSION,0.09,5159.999941904189,4450.0,5159.999941904189,1780.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.605,LEAST_MED_SQ,0.004,10107.750237971617,4450.0,3601.9252442958095,1190.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.605,PACE_REGRESSION,0.004,11336.916016810255,4450.0,4314.834304506005,1160.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.605,PLS_CLASSIFIER,0.049,11082.2450876511,4450.0,2473.041374158672,1190.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.605,M5P,0.003,8882.851946807685,4450.0,4489.213332038631,1190.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,150,0.534,ISOTONIC_REGRESSION,0.0,4454.5615384615385,1890.0,3325.945945945946,1150.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,150,0.534,MULTILAYER_PERCEPTRON,0.006,3399.3865703975434,1890.0,-1353.9480063703231,1220.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,150,0.534,CV_PARAMETER_SELECTION,0.001,4837.323614785828,1890.0,3153.3926143411445,940.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,150,0.534,IBK,0.052,6040.132703113193,1890.0,3850.343115953771,1330.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,150,0.534,LINEAR_REGRESSION,0.0,4026.745009518643,1890.0,2705.9361568220047,1340.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,150,0.534,M5RULES,0.004,4837.323614785828,1890.0,3083.0050507931364,1920.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,150,0.534,ADDITIVE_REGRESSION,0.041,5159.999941904189,1890.0,5159.999941904189,1980.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,150,0.534,LEAST_MED_SQ,0.001,4002.517736984446,1890.0,2917.5395531608665,1340.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,150,0.534,PACE_REGRESSION,0.001,3568.6969190175987,1890.0,2540.1067682630364,1340.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,150,0.534,PLS_CLASSIFIER,0.032,3293.5331629622733,1890.0,2709.6831248372755,1150.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,150,0.534,M5P,0.001,4837.323614785828,1890.0,3153.3926143411445,940.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.534,ISOTONIC_REGRESSION,0.0,4454.5615384615385,1890.0,3325.945945945946,1150.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.534,MULTILAYER_PERCEPTRON,0.006,3399.3865703975434,1890.0,-1353.9480063703231,1220.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.534,CV_PARAMETER_SELECTION,0.001,4837.323614785828,1890.0,3153.3926143411445,940.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.534,IBK,0.052,6040.132703113193,1890.0,3850.343115953771,1330.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.534,LINEAR_REGRESSION,0.0,4026.745009518643,1890.0,2705.9361568220047,1340.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.534,M5RULES,0.004,4837.323614785828,1890.0,3083.0050507931364,1920.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.534,ADDITIVE_REGRESSION,0.041,5159.999941904189,1890.0,5159.999941904189,1980.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.534,LEAST_MED_SQ,0.001,4002.517736984446,1890.0,2917.5395531608665,1340.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.534,PACE_REGRESSION,0.001,3568.6969190175987,1890.0,2540.1067682630364,1340.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.534,PLS_CLASSIFIER,0.032,3293.5331629622733,1890.0,2709.6831248372755,1150.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.534,M5P,0.001,4837.323614785828,1890.0,3153.3926143411445,940.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,289,1.145,ISOTONIC_REGRESSION,0.007,5699.772486772486,4050.0,2393.5714285714284,1670.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,289,1.145,MULTILAYER_PERCEPTRON,0.044,12396.91988571607,4050.0,-1653.2392786683413,1600.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,289,1.145,CV_PARAMETER_SELECTION,0.012,8882.851946807685,4050.0,4489.213332038631,1310.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,289,1.145,IBK,0.2,10156.70346151723,4050.0,3280.498971115283,1810.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,289,1.145,LINEAR_REGRESSION,0.004,10676.103477494558,4050.0,2617.644210415616,1250.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,289,1.145,M5RULES,0.003,8831.540935706329,4050.0,4489.213332038631,1310.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,289,1.145,ADDITIVE_REGRESSION,0.131,5159.999941904189,4050.0,5159.999941904189,2170.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,289,1.145,LEAST_MED_SQ,0.003,10107.750237971617,4050.0,3492.856154038367,1250.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,289,1.145,PACE_REGRESSION,0.004,11336.916016810255,4050.0,2294.7911120158624,1510.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,289,1.145,PLS_CLASSIFIER,0.084,11082.2450876511,4050.0,1096.16077081964,1600.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,289,1.145,M5P,0.001,8882.851946807685,4050.0,4489.213332038631,1310.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.145,ISOTONIC_REGRESSION,0.007,5699.772486772486,4050.0,2393.5714285714284,1670.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.145,MULTILAYER_PERCEPTRON,0.044,12396.91988571607,4050.0,-1653.2392786683413,1600.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.145,CV_PARAMETER_SELECTION,0.012,8882.851946807685,4050.0,4489.213332038631,1310.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.145,IBK,0.2,10156.70346151723,4050.0,3280.498971115283,1810.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.145,LINEAR_REGRESSION,0.004,10676.103477494558,4050.0,2617.644210415616,1250.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.145,M5RULES,0.003,8831.540935706329,4050.0,4489.213332038631,1310.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.145,ADDITIVE_REGRESSION,0.131,5159.999941904189,4050.0,5159.999941904189,2170.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.145,LEAST_MED_SQ,0.003,10107.750237971617,4050.0,3492.856154038367,1250.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.145,PACE_REGRESSION,0.004,11336.916016810255,4050.0,2294.7911120158624,1510.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.145,PLS_CLASSIFIER,0.084,11082.2450876511,4050.0,1096.16077081964,1600.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.145,M5P,0.001,8882.851946807685,4050.0,4489.213332038631,1310.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,751,1.991,ISOTONIC_REGRESSION,0.002,4454.5615384615385,1550.0,2393.5714285714284,2760.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,751,1.991,MULTILAYER_PERCEPTRON,0.04,3436.5148476670656,1550.0,991.9191696746748,900.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,751,1.991,CV_PARAMETER_SELECTION,0.005,6913.397099244803,1550.0,4729.687439782492,3840.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,751,1.991,IBK,0.296,13032.958685637397,1550.0,4136.063366167465,1250.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,751,1.991,LINEAR_REGRESSION,0.003,6284.086262986188,1550.0,2554.4808128259247,900.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,751,1.991,M5RULES,0.011,6913.397099244803,1550.0,4469.248125933761,3890.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,751,1.991,ADDITIVE_REGRESSION,0.223,5159.999941904189,1550.0,5159.999941904189,2060.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,751,1.991,LEAST_MED_SQ,0.004,7251.455891415346,1550.0,2040.6949961717619,890.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,751,1.991,PACE_REGRESSION,0.01,6363.133859771358,1550.0,2101.623377644306,900.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,751,1.991,PLS_CLASSIFIER,0.117,5557.355859379252,1550.0,2404.1436920594597,3540.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,751,1.991,M5P,0.002,6913.397099244803,1550.0,4729.687439782492,3840.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.991,ISOTONIC_REGRESSION,0.002,4454.5615384615385,1550.0,2393.5714285714284,2760.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.991,MULTILAYER_PERCEPTRON,0.04,3436.5148476670656,1550.0,991.9191696746748,900.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.991,CV_PARAMETER_SELECTION,0.005,6913.397099244803,1550.0,4729.687439782492,3840.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.991,IBK,0.296,13032.958685637397,1550.0,4136.063366167465,1250.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.991,LINEAR_REGRESSION,0.003,6284.086262986188,1550.0,2554.4808128259247,900.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.991,M5RULES,0.011,6913.397099244803,1550.0,4469.248125933761,3890.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.991,ADDITIVE_REGRESSION,0.223,5159.999941904189,1550.0,5159.999941904189,2060.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.991,LEAST_MED_SQ,0.004,7251.455891415346,1550.0,2040.6949961717619,890.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.991,PACE_REGRESSION,0.01,6363.133859771358,1550.0,2101.623377644306,900.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.991,PLS_CLASSIFIER,0.117,5557.355859379252,1550.0,2404.1436920594597,3540.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.991,M5P,0.002,6913.397099244803,1550.0,4729.687439782492,3840.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,118,0.707,ISOTONIC_REGRESSION,0.008,5699.772486772486,3300.0,2393.5714285714284,1350.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,118,0.707,MULTILAYER_PERCEPTRON,0.04,12396.91988571607,3300.0,-35.47617931140667,1540.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,118,0.707,CV_PARAMETER_SELECTION,0.006,8882.851946807685,3300.0,4489.213332038631,1250.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,118,0.707,IBK,0.126,10156.70346151723,3300.0,3280.498971115283,1770.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,118,0.707,LINEAR_REGRESSION,0.003,10676.103477494558,3300.0,2617.644210415616,1260.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,118,0.707,M5RULES,0.004,8831.540935706329,3300.0,4489.213332038631,1250.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,118,0.707,ADDITIVE_REGRESSION,0.059,5159.999941904189,3300.0,5159.999941904189,2530.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,118,0.707,LEAST_MED_SQ,0.003,10107.750237971617,3300.0,3492.856154038367,1260.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,118,0.707,PACE_REGRESSION,0.004,11336.916016810255,3300.0,3954.0841229664966,1260.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,118,0.707,PLS_CLASSIFIER,0.061,11082.2450876511,3300.0,2473.041374158672,1190.0
